Date,Open,High,Low,Close,Adj Close,Volume
2012-06-13,80.940002,81.639999,80.279999,80.629997,54.193531,15098100
2012-06-14,80.860001,82.500000,80.730003,82.129997,55.201736,16942300
2012-06-15,82.570000,83.449997,82.220001,83.220001,55.934341,27342800
2012-06-18,82.510002,83.180000,82.349998,83.110001,55.860420,13885100
2012-06-19,83.730003,84.629997,83.309998,84.480003,56.781242,21053300
2012-06-20,84.400002,85.389999,84.059998,84.970001,57.110569,23274300
2012-06-21,85.040001,85.370003,82.050003,82.110001,55.188290,33751900
2012-06-22,82.680000,83.220001,82.110001,82.110001,55.188290,84747800
2012-06-25,81.220001,81.430000,79.779999,81.239998,54.603531,28761600
2012-06-26,81.510002,82.970001,81.209999,82.400002,55.383209,22853700
2012-06-27,82.809998,83.660004,82.709999,83.199997,55.920906,15301400
2012-06-28,82.660004,83.459999,82.019997,83.099998,55.853695,19140300
2012-06-29,84.779999,85.699997,84.459999,85.570000,57.513840,24906300
2012-07-02,85.440002,85.470001,84.540001,85.339996,57.359253,14447800
2012-07-03,85.690002,86.279999,85.620003,86.279999,57.991066,9787700
2012-07-05,85.330002,86.040001,85.150002,85.570000,57.513840,10797100
2012-07-06,84.260002,85.040001,84.199997,84.800003,56.996315,13259400
2012-07-09,84.519997,84.550003,83.019997,83.650002,56.223354,22361600
2012-07-10,84.080002,84.389999,82.830002,83.110001,55.860420,14106100
2012-07-11,83.480003,84.680000,83.239998,84.379997,56.714016,18337600
2012-07-12,83.410004,84.550003,83.320000,84.120003,56.539268,15566400
2012-07-13,84.449997,85.570000,84.260002,85.470001,57.446632,13642000
2012-07-16,84.830002,85.419998,84.660004,85.050003,57.164349,11269200
